web-scraper-order,web-scraper-start-url,links,links-href,title,author,rating,words,chapters,tags,tags-href,pages,pages-href
1670648409-3780,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,"Love, I have Wounds",https://archiveofourown.org/works/12568164,Love I have Wounds,Sharleena,Explicit,79451,4-Apr,Angst and Humor,https://archiveofourown.org/tags/Angst%20and%20Humor/works,8,https://archiveofourown.org/users/Pi_Cloud/readings?page=8
1670648409-3781,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,"Love, I have Wounds",https://archiveofourown.org/works/12568164,Love I have Wounds,Sharleena,Explicit,79451,4-Apr,Friends With Benefits,https://archiveofourown.org/tags/Friends%20With%20Benefits/works,8,https://archiveofourown.org/users/Pi_Cloud/readings?page=8
1670648409-3782,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,"Love, I have Wounds",https://archiveofourown.org/works/12568164,Love I have Wounds,Sharleena,Explicit,79451,4-Apr,Friends to Lovers,https://archiveofourown.org/tags/Friends%20to%20Lovers/works,8,https://archiveofourown.org/users/Pi_Cloud/readings?page=8
1670648409-3783,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,"Love, I have Wounds",https://archiveofourown.org/works/12568164,Love I have Wounds,Sharleena,Explicit,79451,4-Apr,Rough Sex,https://archiveofourown.org/tags/Rough%20Sex/works,8,https://archiveofourown.org/users/Pi_Cloud/readings?page=8
1670648409-3784,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,"Love, I have Wounds",https://archiveofourown.org/works/12568164,Love I have Wounds,Sharleena,Explicit,79451,4-Apr,Hand Jobs,https://archiveofourown.org/tags/Hand%20Jobs/works,8,https://archiveofourown.org/users/Pi_Cloud/readings?page=8
1670648409-3785,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,"Love, I have Wounds",https://archiveofourown.org/works/12568164,Love I have Wounds,Sharleena,Explicit,79451,4-Apr,Other Additional Tags to Be Added,https://archiveofourown.org/tags/Other%20Additional%20Tags%20to%20Be%20Added/works,8,https://archiveofourown.org/users/Pi_Cloud/readings?page=8
1670648409-3786,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,"Love, I have Wounds",https://archiveofourown.org/works/12568164,Love I have Wounds,Sharleena,Explicit,79451,4-Apr,Implied/Referenced Cheating,https://archiveofourown.org/tags/Implied*s*Referenced%20Cheating/works,8,https://archiveofourown.org/users/Pi_Cloud/readings?page=8
1670648409-3787,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,"Love, I have Wounds",https://archiveofourown.org/works/12568164,Love I have Wounds,Sharleena,Explicit,79451,4-Apr,not between main characters,https://archiveofourown.org/tags/not%20between%20main%20characters/works,8,https://archiveofourown.org/users/Pi_Cloud/readings?page=8
1670648409-3788,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,"Love, I have Wounds",https://archiveofourown.org/works/12568164,Love I have Wounds,Sharleena,Explicit,79451,4-Apr,Rimming,https://archiveofourown.org/tags/Rimming/works,8,https://archiveofourown.org/users/Pi_Cloud/readings?page=8
1670648409-3789,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,"Love, I have Wounds",https://archiveofourown.org/works/12568164,Love I have Wounds,Sharleena,Explicit,79451,4-Apr,Smoking,https://archiveofourown.org/tags/Smoking/works,8,https://archiveofourown.org/users/Pi_Cloud/readings?page=8
1670648409-3790,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,"Love, I have Wounds",https://archiveofourown.org/works/12568164,Love I have Wounds,Sharleena,Explicit,79451,4-Apr,Art,https://archiveofourown.org/tags/Art/works,8,https://archiveofourown.org/users/Pi_Cloud/readings?page=8
1670648409-3791,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,"Love, I have Wounds",https://archiveofourown.org/works/12568164,Love I have Wounds,Sharleena,Explicit,79451,4-Apr,Photography,https://archiveofourown.org/tags/Photography/works,8,https://archiveofourown.org/users/Pi_Cloud/readings?page=8
1670648409-3792,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,"Love, I have Wounds",https://archiveofourown.org/works/12568164,Love I have Wounds,Sharleena,Explicit,79451,4-Apr,Panic Attacks,https://archiveofourown.org/tags/Panic%20Attacks/works,8,https://archiveofourown.org/users/Pi_Cloud/readings?page=8
1670648409-3793,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,"Love, I have Wounds",https://archiveofourown.org/works/12568164,Love I have Wounds,Sharleena,Explicit,79451,4-Apr,Face-Sitting,https://archiveofourown.org/tags/Face-Sitting/works,8,https://archiveofourown.org/users/Pi_Cloud/readings?page=8
1670648409-3794,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,"Love, I have Wounds",https://archiveofourown.org/works/12568164,Love I have Wounds,Sharleena,Explicit,79451,4-Apr,Overstimulation,https://archiveofourown.org/tags/Overstimulation/works,8,https://archiveofourown.org/users/Pi_Cloud/readings?page=8
1670648409-3795,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,"Love, I have Wounds",https://archiveofourown.org/works/12568164,Love I have Wounds,Sharleena,Explicit,79451,4-Apr,Multiple Orgasms,https://archiveofourown.org/tags/Multiple%20Orgasms/works,8,https://archiveofourown.org/users/Pi_Cloud/readings?page=8
1670648409-3796,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,"Love, I have Wounds",https://archiveofourown.org/works/12568164,Love I have Wounds,Sharleena,Explicit,79451,4-Apr,Wall Sex,https://archiveofourown.org/tags/Wall%20Sex/works,8,https://archiveofourown.org/users/Pi_Cloud/readings?page=8
1670648419-3797,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,"this kiss is criminal, but all we have is now",https://archiveofourown.org/works/35393065,this kiss is criminal but all we have is now,tanniesmorningdew,Explicit,71543,18/18,Love Confessions,https://archiveofourown.org/tags/Love%20Confessions/works,8,https://archiveofourown.org/users/Pi_Cloud/readings?page=8
1670648419-3798,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,"this kiss is criminal, but all we have is now",https://archiveofourown.org/works/35393065,this kiss is criminal but all we have is now,tanniesmorningdew,Explicit,71543,18/18,Breaking Celibacy Vows,https://archiveofourown.org/tags/Breaking%20Celibacy%20Vows/works,8,https://archiveofourown.org/users/Pi_Cloud/readings?page=8
1670648419-3799,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,"this kiss is criminal, but all we have is now",https://archiveofourown.org/works/35393065,this kiss is criminal but all we have is now,tanniesmorningdew,Explicit,71543,18/18,Semi-Public Sex,https://archiveofourown.org/tags/Semi-Public%20Sex/works,8,https://archiveofourown.org/users/Pi_Cloud/readings?page=8
1670648419-3800,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,"this kiss is criminal, but all we have is now",https://archiveofourown.org/works/35393065,this kiss is criminal but all we have is now,tanniesmorningdew,Explicit,71543,18/18,Sex Toys,https://archiveofourown.org/tags/Sex%20Toys/works,8,https://archiveofourown.org/users/Pi_Cloud/readings?page=8
1670648419-3801,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,"this kiss is criminal, but all we have is now",https://archiveofourown.org/works/35393065,this kiss is criminal but all we have is now,tanniesmorningdew,Explicit,71543,18/18,Fluff and Smut,https://archiveofourown.org/tags/Fluff%20and%20Smut/works,8,https://archiveofourown.org/users/Pi_Cloud/readings?page=8
1670648419-3802,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,"this kiss is criminal, but all we have is now",https://archiveofourown.org/works/35393065,this kiss is criminal but all we have is now,tanniesmorningdew,Explicit,71543,18/18,Angst and Porn,https://archiveofourown.org/tags/Angst%20and%20Porn/works,8,https://archiveofourown.org/users/Pi_Cloud/readings?page=8
1670648419-3803,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,"this kiss is criminal, but all we have is now",https://archiveofourown.org/works/35393065,this kiss is criminal but all we have is now,tanniesmorningdew,Explicit,71543,18/18,Bottom Kim Namjoon | RM,https://archiveofourown.org/tags/Bottom%20Kim%20Namjoon%20%7C%20RM/works,8,https://archiveofourown.org/users/Pi_Cloud/readings?page=8
1670648419-3804,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,"this kiss is criminal, but all we have is now",https://archiveofourown.org/works/35393065,this kiss is criminal but all we have is now,tanniesmorningdew,Explicit,71543,18/18,Top Jeon Jungkook,https://archiveofourown.org/tags/Top%20Jeon%20Jungkook/works,8,https://archiveofourown.org/users/Pi_Cloud/readings?page=8
1670648419-3805,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,"this kiss is criminal, but all we have is now",https://archiveofourown.org/works/35393065,this kiss is criminal but all we have is now,tanniesmorningdew,Explicit,71543,18/18,Kim Namjoon | RM is a Dork,https://archiveofourown.org/tags/Kim%20Namjoon%20%7C%20RM%20is%20a%20Dork/works,8,https://archiveofourown.org/users/Pi_Cloud/readings?page=8
1670648419-3806,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,"this kiss is criminal, but all we have is now",https://archiveofourown.org/works/35393065,this kiss is criminal but all we have is now,tanniesmorningdew,Explicit,71543,18/18,Dick Pics,https://archiveofourown.org/tags/Dick%20Pics/works,8,https://archiveofourown.org/users/Pi_Cloud/readings?page=8
1670648419-3807,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,"this kiss is criminal, but all we have is now",https://archiveofourown.org/works/35393065,this kiss is criminal but all we have is now,tanniesmorningdew,Explicit,71543,18/18,Unrequited Love,https://archiveofourown.org/tags/Unrequited%20Love/works,8,https://archiveofourown.org/users/Pi_Cloud/readings?page=8
1670648419-3808,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,"this kiss is criminal, but all we have is now",https://archiveofourown.org/works/35393065,this kiss is criminal but all we have is now,tanniesmorningdew,Explicit,71543,18/18,Self-Harm,https://archiveofourown.org/tags/Self-Harm/works,8,https://archiveofourown.org/users/Pi_Cloud/readings?page=8
1670648419-3809,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,"this kiss is criminal, but all we have is now",https://archiveofourown.org/works/35393065,this kiss is criminal but all we have is now,tanniesmorningdew,Explicit,71543,18/18,Implied/Referenced Self-Harm,https://archiveofourown.org/tags/Implied*s*Referenced%20Self-Harm/works,8,https://archiveofourown.org/users/Pi_Cloud/readings?page=8
1670648419-3810,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,"this kiss is criminal, but all we have is now",https://archiveofourown.org/works/35393065,this kiss is criminal but all we have is now,tanniesmorningdew,Explicit,71543,18/18,Possible Character Death,https://archiveofourown.org/tags/Possible%20Character%20Death/works,8,https://archiveofourown.org/users/Pi_Cloud/readings?page=8
1670648429-3811,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,Unwanted Butterflies,https://archiveofourown.org/works/9255236,Unwanted Butterflies,lookingatherhurts,Explicit,101423,18/18,Smut,https://archiveofourown.org/tags/Smut/works,8,https://archiveofourown.org/users/Pi_Cloud/readings?page=8
1670648429-3812,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,Unwanted Butterflies,https://archiveofourown.org/works/9255236,Unwanted Butterflies,lookingatherhurts,Explicit,101423,18/18,Office,https://archiveofourown.org/tags/Office/works,8,https://archiveofourown.org/users/Pi_Cloud/readings?page=8
1670648429-3813,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,Unwanted Butterflies,https://archiveofourown.org/works/9255236,Unwanted Butterflies,lookingatherhurts,Explicit,101423,18/18,hatetolove,https://archiveofourown.org/tags/hatetolove/works,8,https://archiveofourown.org/users/Pi_Cloud/readings?page=8
1670648429-3814,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,Unwanted Butterflies,https://archiveofourown.org/works/9255236,Unwanted Butterflies,lookingatherhurts,Explicit,101423,18/18,enemiestolovers,https://archiveofourown.org/tags/enemiestolovers/works,8,https://archiveofourown.org/users/Pi_Cloud/readings?page=8
1670648429-3815,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,Unwanted Butterflies,https://archiveofourown.org/works/9255236,Unwanted Butterflies,lookingatherhurts,Explicit,101423,18/18,jungkook is a rich playboy,https://archiveofourown.org/tags/jungkook%20is%20a%20rich%20playboy/works,8,https://archiveofourown.org/users/Pi_Cloud/readings?page=8
1670648429-3816,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,Unwanted Butterflies,https://archiveofourown.org/works/9255236,Unwanted Butterflies,lookingatherhurts,Explicit,101423,18/18,Fuckbuddies,https://archiveofourown.org/tags/Fuckbuddies/works,8,https://archiveofourown.org/users/Pi_Cloud/readings?page=8
1670648429-3817,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,Unwanted Butterflies,https://archiveofourown.org/works/9255236,Unwanted Butterflies,lookingatherhurts,Explicit,101423,18/18,Office Sex,https://archiveofourown.org/tags/Office%20Sex/works,8,https://archiveofourown.org/users/Pi_Cloud/readings?page=8
1670648429-3818,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,Unwanted Butterflies,https://archiveofourown.org/works/9255236,Unwanted Butterflies,lookingatherhurts,Explicit,101423,18/18,Rimming,https://archiveofourown.org/tags/Rimming/works,8,https://archiveofourown.org/users/Pi_Cloud/readings?page=8
1670648429-3819,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,Unwanted Butterflies,https://archiveofourown.org/works/9255236,Unwanted Butterflies,lookingatherhurts,Explicit,101423,18/18,Blowjobs,https://archiveofourown.org/tags/Blowjobs/works,8,https://archiveofourown.org/users/Pi_Cloud/readings?page=8
1670648429-3820,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,Unwanted Butterflies,https://archiveofourown.org/works/9255236,Unwanted Butterflies,lookingatherhurts,Explicit,101423,18/18,Kinky stuff,https://archiveofourown.org/tags/Kinky%20stuff/works,8,https://archiveofourown.org/users/Pi_Cloud/readings?page=8
1670648429-3821,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,Unwanted Butterflies,https://archiveofourown.org/works/9255236,Unwanted Butterflies,lookingatherhurts,Explicit,101423,18/18,Name Calling,https://archiveofourown.org/tags/Name%20Calling/works,8,https://archiveofourown.org/users/Pi_Cloud/readings?page=8
1670648429-3822,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,Unwanted Butterflies,https://archiveofourown.org/works/9255236,Unwanted Butterflies,lookingatherhurts,Explicit,101423,18/18,Handcuffs,https://archiveofourown.org/tags/Handcuffs/works,8,https://archiveofourown.org/users/Pi_Cloud/readings?page=8
1670648429-3823,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,Unwanted Butterflies,https://archiveofourown.org/works/9255236,Unwanted Butterflies,lookingatherhurts,Explicit,101423,18/18,Slow Burn,https://archiveofourown.org/tags/Slow%20Burn/works,8,https://archiveofourown.org/users/Pi_Cloud/readings?page=8
1670648429-3824,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,Unwanted Butterflies,https://archiveofourown.org/works/9255236,Unwanted Butterflies,lookingatherhurts,Explicit,101423,18/18,Bondage,https://archiveofourown.org/tags/Bondage/works,8,https://archiveofourown.org/users/Pi_Cloud/readings?page=8
1670648429-3825,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,Unwanted Butterflies,https://archiveofourown.org/works/9255236,Unwanted Butterflies,lookingatherhurts,Explicit,101423,18/18,Anal Sex,https://archiveofourown.org/tags/Anal%20Sex/works,8,https://archiveofourown.org/users/Pi_Cloud/readings?page=8
1670648429-3826,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,Unwanted Butterflies,https://archiveofourown.org/works/9255236,Unwanted Butterflies,lookingatherhurts,Explicit,101423,18/18,Family Issues,https://archiveofourown.org/tags/Family%20Issues/works,8,https://archiveofourown.org/users/Pi_Cloud/readings?page=8
1670648429-3827,https://archiveofourown.org/users/Pi_Cloud/readings?page=1,Unwanted Butterflies,https://archiveofourown.org/works/9255236,Unwanted Butterflies,lookingatherhurts,Explicit,101423,18/18,They work at the same company,https://archiveofourown.org/tags/They%20work%20at%20the%20same%20company/works,8,https://archiveofourown.org/users/Pi_Cloud/readings?page=8
